URL,Page purpose,Current title,Recommended title,Current meta description,Recommended meta description,Current H1,Recommended H1,Primary search intent,Primary keyword/topic,Indexability,Canonical,Schema,H2/H3 review,Robots / indexability,Open Graph,Images / alt text,Internal links,External links,Duplicate / cannibalization,Content issues,Performance / CWV,Mobile / accessibility,CTA / local SEO,Entity / factual accuracy,Priority,Status,Redirect target,Word count,Issues
/te/articles,Legacy URL preserving existing SEO equity,Permanent redirect to https://drkrishnadas.netlify.app/te/blog,Keep permanent redirect to https://drkrishnadas.netlify.app/te/blog,N/A — redirect,N/A — redirect,N/A — redirect,N/A — redirect,Legacy navigation,articles,Redirect — not indexable,https://drkrishnadas.netlify.app/te/blog,Inherited from destination,N/A,Permanent 301,Inherited from destination,N/A,Internal links updated to destination,N/A,Consolidated by redirect,None — equity preserved,Redirect only; negligible,Destination audited,Destination audited,Destination audited,NO CHANGE,301,https://drkrishnadas.netlify.app/te/blog,,
/te/best-psychiatrist-in-vijayawada,Legacy URL preserving existing SEO equity,Permanent redirect to https://drkrishnadas.netlify.app/te/psychiatrist-in-vijayawada,Keep permanent redirect to https://drkrishnadas.netlify.app/te/psychiatrist-in-vijayawada,N/A — redirect,N/A — redirect,N/A — redirect,N/A — redirect,Legacy navigation,best psychiatrist in vijayawada,Redirect — not indexable,https://drkrishnadas.netlify.app/te/psychiatrist-in-vijayawada,Inherited from destination,N/A,Permanent 301,Inherited from destination,N/A,Internal links updated to destination,N/A,Consolidated by redirect,None — equity preserved,Redirect only; negligible,Destination audited,Destination audited,Destination audited,NO CHANGE,301,https://drkrishnadas.netlify.app/te/psychiatrist-in-vijayawada,,
/te/blog,Branded informational page for blog,తెలుగు మానసిక ఆరోగ్య వ్యాసాలు,తెలుగు మానసిక ఆరోగ్య వ్యాసాలు,తెలుగు మానసిక ఆరోగ్య వ్యాసాలు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,తెలుగు మానసిక ఆరోగ్య వ్యాసాలు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,రోగులు మరియు కుటుంబాల కోసం తెలుగు మానసిక ఆరోగ్య గ్రంథాలయం.,రోగులు మరియు కుటుంబాల కోసం తెలుగు మానసిక ఆరోగ్య గ్రంథాలయం.,Branded informational,తెలుగు మానసిక ఆరోగ్య వ్యాసాలు,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem,13 H2 / 0 H3 — సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి? | డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి | పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది? | OCD శుభ్రత మాత్రమే కాదు,"index, follow",Complete,15 images; 0 missing alt; responsive Next images detected: false,37 internal links; appointment linked,3 external links,No exact duplicate detected in initial pass,No material content issue,191 KB HTML; 15 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,687,None
/te/blog/adhd-assessment-what-to-expect,Medical informational page for adhd assessment what to expect,ADHD అంచనాలో ఏమి జరుగుతుంది?,ADHD అంచనాలో ఏమి జరుగుతుంది?,ADHD అంచనాలో ఏమి జరుగుతుంది? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,ADHD అంచనాలో ఏమి జరుగుతుంది? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,ADHD అంచనాలో ఏమి జరుగుతుంది?,ADHD అంచనాలో ఏమి జరుగుతుంది?,Medical informational,adhd అంచనాలో ఏమి జరుగుతుంది?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/adhd-assessment-what-to-expect,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,158 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,670,None
/te/blog/alcohol-withdrawal-safety,Medical informational page for alcohol withdrawal safety,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం?,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం?,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం?,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం?,Medical informational,ఆల్కహాల్‌ను అకస్మాత్తుగా ఆపటం ఎందుకు ప్రమాదకరం?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/alcohol-withdrawal-safety,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,670,None
/te/blog/baby-blues-postpartum-depression-psychosis,Medical informational page for baby blues postpartum depression psychosis,"బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్?","బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్?","బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.","బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.","బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్?","బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్?",Medical informational,"బేబీ బ్లూస్, ప్రసవానంతర డిప్రెషన్ లేదా సైకోసిస్?",Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/baby-blues-postpartum-depression-psychosis,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,674,None
/te/blog/chronic-insomnia-guide,Medical informational page for chronic insomnia guide,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం,Medical informational,దీర్ఘకాల ఇన్సోమ్నియాను మెరుగ్గా అర్థం చేసుకోవటం,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/chronic-insomnia-guide,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,670,None
/te/blog/depression-vs-sadness,Medical informational page for depression vs sadness,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి,Medical informational,డిప్రెషన్ లేదా సాధారణ దిగులు? తేడా ఎలా తెలుసుకోవాలి,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/depression-vs-sadness,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,675,None
/te/blog/how-to-talk-to-someone-experiencing-psychosis,Medical informational page for how to talk to someone experiencing psychosis,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి,Medical informational,సైకోసిస్ అనుభవిస్తున్న వ్యక్తితో ఎలా మాట్లాడాలి,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/how-to-talk-to-someone-experiencing-psychosis,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,667,None
/te/blog/normal-ageing-or-memory-problem,Medical informational page for normal ageing or memory problem,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య?,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య?,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య?,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య?,Medical informational,సాధారణ వృద్ధాప్యం లేదా జ్ఞాపక సమస్య?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/normal-ageing-or-memory-problem,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,158 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,671,None
/te/blog/ocd-more-than-cleanliness,Medical informational page for ocd more than cleanliness,OCD శుభ్రత మాత్రమే కాదు,OCD శుభ్రత మాత్రమే కాదు,OCD శుభ్రత మాత్రమే కాదు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,OCD శుభ్రత మాత్రమే కాదు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,OCD శుభ్రత మాత్రమే కాదు,OCD శుభ్రత మాత్రమే కాదు,Medical informational,ocd శుభ్రత మాత్రమే కాదు,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/ocd-more-than-cleanliness,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,157 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,665,None
/te/blog/panic-attack-what-happens-and-what-helps,Medical informational page for panic attack what happens and what helps,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది?,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది?,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది?,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది?,Medical informational,పానిక్ అటాక్ సమయంలో శరీరంలో ఏమి జరుగుతుంది?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/panic-attack-what-happens-and-what-helps,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,675,None
/te/blog/questions-before-psychiatric-medication,Medical informational page for questions before psychiatric medication,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు,Medical informational,మానసిక మందులు ప్రారంభించే ముందు అడగాల్సిన ఏడు ప్రశ్నలు,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/questions-before-psychiatric-medication,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,160 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,680,None
/te/blog/when-should-a-child-see-a-psychiatrist,Medical informational page for when should a child see a psychiatrist,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి?,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి?,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి?,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి?,Medical informational,పిల్లవాడు సైకియాట్రిస్ట్‌ను ఎప్పుడు చూడాలి?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/when-should-a-child-see-a-psychiatrist,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,667,None
/te/blog/when-to-see-a-psychiatrist,Medical informational page for when to see a psychiatrist,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి?,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి?,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి? గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి?,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి?,Medical informational,సైకియాట్రిస్ట్‌ను ఎప్పుడు సంప్రదించాలి?,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/blog/when-to-see-a-psychiatrist,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; Article; Organization,8 H2 / 0 H3 — ముఖ్యాంశాలు | రోజువారీ జీవితంలో దీని అర్థం | గమనించాల్సిన ప్యాటర్న్ | అంచనా మరియు చికిత్స,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,5 external links,No exact duplicate detected in initial pass,No material content issue,159 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,671,None
/te/clinic,Legacy URL preserving existing SEO equity,Permanent redirect to https://drkrishnadas.netlify.app/te/clinic-vijayawada,Keep permanent redirect to https://drkrishnadas.netlify.app/te/clinic-vijayawada,N/A — redirect,N/A — redirect,N/A — redirect,N/A — redirect,Legacy navigation,clinic,Redirect — not indexable,https://drkrishnadas.netlify.app/te/clinic-vijayawada,Inherited from destination,N/A,Permanent 301,Inherited from destination,N/A,Internal links updated to destination,N/A,Consolidated by redirect,None — equity preserved,Redirect only; negligible,Destination audited,Destination audited,Destination audited,NO CHANGE,301,https://drkrishnadas.netlify.app/te/clinic-vijayawada,,
/te/clinic-vijayawada,Local visit-planning / navigational page for clinic vijayawada,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్ గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్ గురించి బాధ్యతాయుత తెలుగు సమాచారం మరియు విజయవాడలో కన్సల్టేషన్ వివరాలు.,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్‌ను సందర్శించండి.,విజయవాడలో కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్‌ను సందర్శించండి.,Local visit-planning / navigational,విజయవాడ కృష్ణ న్యూరో సైకియాట్రిక్ సెంటర్,Indexable — included in sitemap,https://drkrishnadas.netlify.app/te/clinic-vijayawada,MedicalClinic; ImageObject; PostalAddress; City; State; GeoCoordinates; OpeningHoursSpecification; ContactPoint; Person; EducationalOccupationalCredential; WebSite; BreadcrumbList; ListItem; WebPage,6 H2 / 0 H3 — క్లినిక్ మరియు డాక్టర్ | ధృవీకరించిన చిరునామా | క్లినిక్ సమయాలు | సందర్శనకు సిద్ధం కావడం,"index, follow",Complete,3 images; 0 missing alt; responsive Next images detected: false,25 internal links; appointment linked,3 external links,No exact duplicate detected in initial pass,No material content issue,148 KB HTML; 3 images; lazy/responsive image review applied,viewport configured; semantic H1; image alt complete,appointment:true; call:true; WhatsApp:true; directions:true; local signals:true,canonical clinic/doctor naming consistent; no unsupported superlative detected,NO CHANGE,200,,548,None
